2547.3202614379084, 1415.686274509804
2487.6470588235297, 1389.5424836601308
2437.9411764705887, 1366.013071895425
2353.3986928104573, 1329.4117647058824
2248.9215686274515, 1287.5816993464052
2109.6078431372557, 1232.6797385620916
1990.163398692811, 1188.235294117647
1865.7189542483661, 1143.7908496732025
1756.339869281046, 1094.1176470588234
1641.9281045751636, 1047.0588235294117
1557.418300653595, 1007.843137254902
1492.843137254902, 973.8562091503269
1423.3006535947716, 937.2549019607843
1338.8562091503272, 892.8104575163399
1284.21568627451, 864.0522875816994
1219.7385620915034, 822.2222222222222
1155.261437908497, 780.3921568627452
1090.7843137254904, 738.562091503268
1006.5359477124183, 678.4313725490197
957.0915032679744, 633.9869281045751
902.5816993464056, 594.7712418300653
848.1699346405231, 547.7124183006536
818.6274509803924, 511.1111111111111
779.183006535948, 466.66666666666674
744.640522875817, 430.0653594771243
705.2287581699348, 383.00653594771234
680.9150326797388, 328.10457516339875
666.4705882352943, 283.6601307189542
682.0261437908499, 239.21568627450984
762.7777777777779, 179.0849673202615
848.1699346405231, 147.71241830065378
938.3660130718957, 132.02614379084957
1023.4640522875819, 124.18300653594747
1133.5620915032678, 116.33986928104582
1243.6928104575163, 105.88235294117635
1368.7254901960787, 103.26797385620898
1468.7581699346406, 100.65359477124161
1568.7908496732025, 98.0392156862747
1723.8235294117649, 95.42483660130733
1808.8562091503268, 92.81045751633997
2033.8888888888887, 90.1960784313726
1898.8888888888891, 90.1960784313726
2433.921568627451, 87.58169934640523
2318.9215686274515, 87.58169934640523
2168.921568627451, 87.58169934640523
2638.954248366013, 84.96732026143786
2533.954248366013, 84.96732026143786
2698.986928104576, 82.3529411764705
